X,Y,nom,id,objectid,numero_uai,appellatio,denominati,patronyme_,adresse_ua,lieu_dit_u,code_posta,localite_a,libelle_co,code_depar,code_acade,code_commu
616253.9001,6867706.5045,Collège de La Mauldre,0780709X,1210,0780709X,Collège de La Mauldre,COLLEGE,DE LA MAULDRE,54 rue de Mareil, ,78580,MAULE,Maule,78,25,78380
622374.600100003,6852788.7045,Collège Alexandre Dumas,0780720J,1211,0780720J,Collège Alexandre Dumas,COLLEGE,ALEXANDRE DUMAS,Avenue de la Villedieu, ,78310,MAUREPAS,Maurepas,78,25,78383
613689.000100002,6877307.9045,Collège Albert Camus,0780758A,1212,0780758A,Collège Albert Camus,COLLEGE,ALBERT CAMUS,Avenue Albert Camus, ,78440,GARGENVILLE,Gargenville,78,25,78267
629059.800099999,6875329.6045,Collège René Cassin,0781108F,1213,0781108F,Collège René Cassin,COLLEGE,RENE CASSIN,12 rue des Petits Pas, ,78570,CHANTELOUP LES VIGNES,Chanteloup-les-Vignes,78,25,78138
633735.100100003,6866077.1045,Collège Marcel Roby,0781204K,1214,0781204K,Collège Marcel Roby,COLLEGE,MARCEL ROBY,3 rue de la Rochejacquelein, ,78101,ST GERMAIN EN LAYE CEDEX,Saint-Germain-en-Laye,78,25,78551
628382.300099999,6852939.9045,Collège La Couldre,0781263Z,1215,0781263Z,Collège La Couldre,COLLEGE,LA COULDRE,32 avenue des 4 Pavés du Roy, ,78180,MONTIGNY LE BRETONNEUX,Montigny-le-Bretonneux,78,25,78423
637197.299999997,6857073.6045,Collège Clagny,0781298M,1216,0781298M,Collège Clagny,COLLEGE,CLAGNY,9 rue Victor Bart, ,78000,VERSAILLES,Versailles,78,25,78646
629875.200099997,6851684.0045,Collège Hélène Boucher,0781570H,1217,0781570H,Collège Hélène Boucher,COLLEGE,HELENE BOUCHER,1 mail de Schenefeld, ,78960,VOISINS LE BRETONNEUX,Voisins-le-Bretonneux,78,25,78688
629611.300099999,6852030.7045,Collège Jean-François Champollion,0781789W,1218,0781789W,Collège Jean-François Champollion,COLLEGE,J-FRANCOIS CHAMPOLLION,Rue de la Remise, ,78960,VOISINS LE BRETONNEUX,Voisins-le-Bretonneux,78,25,78688
629235.700099997,6853627.3045,Collège Les Prés,0781818C,1219,0781818C,Collège Les Prés,COLLEGE,LES PRES,9 rue des Blés d'Or, ,78180,MONTIGNY LE BRETONNEUX,Montigny-le-Bretonneux,78,25,78423
592818.100100003,6872407.7045,Collège Les Nénuphars,0781862A,1220,0781862A,Collège Les Nénuphars,COLLEGE,LES NENUPHARS,2 avenue de la Gare, ,78980,BREVAL,Bréval,78,25,78107
600840.9001,6878868.0045,Collège Sully,0781916J,1221,0781916J,Collège Sully,COLLEGE,SULLY,8 chemin des Closeaux, ,78710,ROSNY SUR SEINE,Rosny-sur-Seine,78,25,78531
635440.300099999,6877836.1045,Collège des Hautes Rayes,0781985J,1222,0781985J,Collège des Hautes Rayes,COLLEGE,DES HAUTES RAYES,Place Pierre Bérégovoy, ,78700,CONFLANS STE HONORINE,Conflans-Sainte-Honorine,78,25,78172
629150.300099999,6874972.7045,Collège Magellan,0781986K,1223,0781986K,Collège Magellan,COLLEGE,MAGELLAN,33 bis avenue de Poissy, ,78570,CHANTELOUP LES VIGNES,Chanteloup-les-Vignes,78,25,78138
636759.200000003,6872843.3045,Collège Jean Cocteau,0783156G,1224,0783156G,Collège Jean Cocteau,COLLEGE,JEAN COCTEAU,4 allée DES MARRONNIERS, ,78600,MAISONS LAFFITTE,Maisons-Laffitte,78,25,78358
634428.300099999,6866019.5045,Collège Jean Moulin,0783215W,1225,0783215W,Collège Jean Moulin,COLLEGE,JEAN MOULIN,11 quai du 8 Mai 1945, ,78230,LE PECQ,Le Pecq,78,25,78481
625349.600100003,6859116.2045,Collège Anatole France,0783251K,1226,0783251K,Collège Anatole France,COLLEGE,ANATOLE FRANCE,42 rue Jean Jaurès, ,78340,LES CLAYES SOUS BOIS,Les Clayes-sous-Bois,78,25,78165
639922.0,6870202.0045,Collège Lamartine,0783253M,1227,0783253M,Collège Lamartine,COLLEGE,LAMARTINE,23 rue THIERS, ,78800,HOUILLES,Houilles,78,25,78311
619842.800099999,6879837.8045,Collège de la Montcient,0783464S,1228,0783464S,Collège de la Montcient,COLLEGE,DE LA MONTCIENT,Allée DES AULNES, ,78250,GAILLON SUR MONTCIENT,Gaillon-sur-Montcient,78,25,78261
631180.200099997,6866473.3045,Collège international,0783547G,1229,0783547G,Collège international,COLLEGE,INTERNATIONAL,Rue DU FER A CHEVAL, ,78104,ST GERMAIN EN LAYE CEDEX,Saint-Germain-en-Laye,78,25,78551
650017.100000001,6842307.3045,Collège André Maurois,0910017Z,1230,0910017Z,Collège André Maurois,COLLEGE,ANDRE MAUROIS,8 rue DE MAUREGARD, ,91360,EPINAY SUR ORGE,Epinay-sur-Orge,91,25,91216
659030.600000001,6836905.2045,Collège Le Village,0910021D,1231,0910021D,Collège Le Village,COLLEGE,LE VILLAGE,10 rue du Village, ,91035,EVRY CEDEX,Evry,91,25,91228
655099.5,6845153.7045,Collège Wolfgang Amadeus Mozart,0910025H,1232,0910025H,Collège Wolfgang Amadeus Mozart,COLLEGE,WOLFGANG AMADEUS MOZART,5 chemin DE LA FORGE, ,91201,ATHIS MONS CEDEX,Athis-Mons,91,25,91027
651859.799999997,6839135.3045,Collège Jean Zay,0910042B,1233,0910042B,Collège Jean Zay,COLLEGE,JEAN ZAY,8 rue JULES VALLES, ,91390,MORSANG SUR ORGE,Morsang-sur-Orge,91,25,91434
643786.399999999,6845284.6045,Collège Charles Péguy,0910045E,1234,0910045E,Collège Charles Péguy,COLLEGE,CHARLES PEGUY,31  AVENUE GENERAL LECLERC, ,91120,PALAISEAU,Palaiseau,91,25,91477
645183.200000003,6849635.2045,Collège Jean Moulin,0910057T,1235,0910057T,Collège Jean Moulin,COLLEGE,JEAN MOULIN,6 allée DES DAUPHINES, ,91370,VERRIERES LE BUISSON,Verrières-le-Buisson,91,25,91645
654055.299999997,6841803.0045,Collège Felix Esclangon,0910060W,1236,0910060W,Collège Felix Esclangon,COLLEGE,FELIX ESCLANGON,2 place RENE COTY, ,91172,VIRY CHATILLON CEDEX,Viry-Châtillon,91,25,91687
648168.899999999,6848389.4045,Collège Blaise Pascal,0910624J,1237,0910624J,Collège Blaise Pascal,COLLEGE,BLAISE PASCAL,2 allée D AJACCIO, ,91300,MASSY,Massy,91,25,91377
653715.899999999,6825607.9046,Collège Le Saussay,0910773W,1238,0910773W,Collège Le Saussay,COLLEGE,LE SAUSSAY,23 rue de Verdun, ,91610,BALLANCOURT SUR ESSONNE,Ballancourt-sur-Essonne,91,25,91045
652134.0,6842170.4045,Collège Paul Bert,0911038J,1239,0911038J,Collège Paul Bert,COLLEGE,PAUL BERT,2 rue de la Liberté, ,91600,SAVIGNY SUR ORGE,Savigny-sur-Orge,91,25,91589
650507.200000003,6840341.1045,Collège Blaise Pascal,0911145A,1240,0911145A,Collège Blaise Pascal,COLLEGE,BLAISE PASCAL,4 allée DU BOCAGE, ,91360,VILLEMOISSON SUR ORGE,Villemoisson-sur-Orge,91,25,91667
658552.899999999,6843493.3045,Collège Henri Wallon,0911146B,1241,0911146B,Collège Henri Wallon,COLLEGE,HENRI WALLON,57 rue GASTON GRINBAUM, ,91270,VIGNEUX SUR SEINE,Vigneux-sur-Seine,91,25,91657
655151.0,6839417.9045,Collège Pablo Neruda,0911253T,1242,0911253T,Collège Pablo Neruda,COLLEGE,PABLO NERUDA,4  VENELLE LOUISE MICHEL, ,91350,GRIGNY,Grigny,91,25,91286
648488.600000001,6837583.3045,Collège Jean Moulin,0911257X,1243,0911257X,Collège Jean Moulin,COLLEGE,JEAN MOULIN,21 RUE DE LAUNAY, ,91240,ST MICHEL SUR ORGE,Saint-Michel-sur-Orge,91,25,91570
653767.5,6834872.6045,Collège Charles Péguy,0911340M,1244,0911340M,Collège Charles Péguy,COLLEGE,CHARLES PEGUY,2 rue DES PYRAMIDES, ,91070,BONDOUFLE,Bondoufle,91,25,91086
661170.700000003,6811200.8046,Collège Jean Rostand,0911404G,1245,0911404G,Collège Jean Rostand,COLLEGE,JEAN ROSTAND,Rue DE L HERMITE, ,91490,MILLY LA FORET,Milly-la-Forêt,91,25,91405
639255.600000001,6821191.5046,Collège Le Roussay,0911447D,1246,0911447D,Collège Le Roussay,COLLEGE,LE ROUSSAY,AVENUE FOCH, ,91580,ETRECHY,Etréchy,91,25,91226
625925.100100003,6826450.5046,Collège Condorcet,0911491B,1247,0911491B,Collège Condorcet,COLLEGE,CONDORCET,Chemin DU CHAMP DE COURSE, ,91410,DOURDAN,Dourdan,91,25,91200
644055.700000003,6861059.3045,Collège privé Saint Joseph,0920905J,1248,0920905J,Collège privé Saint Joseph,COLLEGE PRIVE,SAINT JOSEPH,6  RUE DU PARCHAMP, ,92100,BOULOGNE BILLANCOURT,Boulogne-Billancourt,92,25,92012
645393.799999997,6866648.8045,Collège privé Sainte Geneviève,0920999L,1249,0920999L,Collège privé Sainte Geneviève,COLLEGE PRIVE,SAINTE GENEVIEVE,6  RUE JEAN PIERRE TIMBAUD, ,92400,COURBEVOIE,Courbevoie,92,25,92026
647889.299999997,6866507.4045,Collège privé Saint Justin,0921007V,1250,0921007V,Collège privé Saint Justin,COLLEGE PRIVE,SAINT JUSTIN,74 rue EDOUARD VAILLANT, ,92300,LEVALLOIS PERRET,Levallois-Perret,92,25,92044
646464.799999997,6865076.2045,Collège privé Saint-Pierre Saint-Jean,0921015D,1251,0921015D,Collège privé Saint-Pierre Saint-Jean,COLLEGE PRIVE,SAINT-PIERRE SAINT-JEAN,121 avenue ACHILLE PERETTI, ,92200,NEUILLY SUR SEINE,Neuilly-sur-Seine,92,25,92051
640283.799999997,6864385.4045,Collège privé Notre-Dame,0921018G,1252,0921018G,Collège privé Notre-Dame,COLLEGE PRIVE,NOTRE-DAME,15 rue René Cassin, ,92500,RUEIL MALMAISON,Rueil-Malmaison,92,25,92063
644542.100000001,6858735.0045,Section d'enseignement général et professionnel adapté du Collège Jean Renoir,0921395S,1253,0921395S,Section d'enseignement général et professionnel adapté du Collège Jean Renoir,SEGPA,CLG JEAN RENOIR,29 rue KERMEN, ,92100,BOULOGNE BILLANCOURT,Boulogne-Billancourt,92,25,92012
643818.100000001,6868916.2045,Section d'enseignement général et professionnel adapté du Collège Marguerite Duras,0921495A,1254,0921495A,Section d'enseignement général et professionnel adapté du Collège Marguerite Duras,SEGPA,CLG MARGUERITE DURAS,122 rue HENRI DUNANT, ,92700,COLOMBES,Colombes,92,25,92025
643254.799999997,6857900.5045,Collège privé La Source,0921909A,1255,0921909A,Collège privé La Source,COLLEGE PRIVE,LA SOURCE,11 RUE ERNEST RENAN, ,92190,MEUDON,Meudon,92,25,92048
646175.100000001,6867088.2045,Collège privé Hautefeuille,0922482Y,1256,0922482Y,Collège privé Hautefeuille,COLLEGE PRIVE,HAUTEFEUILLE,63  RUE ARMAND SILVESTRE, ,92400,COURBEVOIE,Courbevoie,92,25,92026
654382.600000001,6871254.0045,Section d'enseignement général et professionnel adapté Henri Barbusse,0931019C,1257,0931019C,Section d'enseignement général et professionnel adapté Henri Barbusse,SEGPA,CLG HENRI BARBUSSE,23  RUE DE SEVRAN, ,93200,ST DENIS,Saint-Denis,93,24,93066
665538.0,6862397.7045,Section d'enseignement général et professionnel adapté Honoré de Balzac,0931021E,1258,0931021E,Section d'enseignement général et professionnel adapté Honoré de Balzac,SEGPA,CLG HONORE DE BALZAC,65 rue PAUL ET CAMILLE THOMOUX, ,93330,NEUILLY SUR MARNE,Neuilly-sur-Marne,93,24,93050
659695.799999997,6862214.3045,Section d'enseignement général et professionnel adapté Jean Moulin,0931261R,1259,0931261R,Section d'enseignement général et professionnel adapté Jean Moulin,SEGPA,CLG JEAN MOULIN,16 avenue Jean Moulin, ,93100,MONTREUIL,Montreuil,93,24,93048
652531.299999997,6871751.7045,Section d'enseignement général et professionnel adapté Fabien,0931321F,1260,0931321F,Section d'enseignement général et professionnel adapté Fabien,SEGPA,CLG FABIEN,RUE MAX JACOB, ,93200,ST DENIS,Saint-Denis,93,24,93066
655999.299999997,6870256.0045,Section d'enseignement général et professionnel adapté Georges Politzer,0931322G,1261,0931322G,Section d'enseignement général et professionnel adapté Georges Politzer,SEGPA,CLG GEORGES POLITZER,11 RUE GEORGES POLITZER, ,93120,LA COURNEUVE,La Courneuve,93,24,93027
660578.0,6866091.4045,Section d'enseignement général et professionnel adapté Jacques Prévert,0931611W,1262,0931611W,Section d'enseignement général et professionnel adapté Jacques Prévert,SEGPA,CLG JACQUES PREVERT,35 boulevard Gambetta, ,93130,NOISY LE SEC,Noisy-le-Sec,93,24,93053
669125.600000001,6860265.2045,Section d'enseignement général et professionnel adapté Jacques Prévert,0931734E,1263,0931734E,Section d'enseignement général et professionnel adapté Jacques Prévert,SEGPA,CLG JACQUES PREVERT,RUE DE LA BUTTE VERTE, ,93160,NOISY LE GRAND,Noisy-le-Grand,93,24,93051
657292.0,6862349.2045,Section d'enseignement général et professionnel adapté Politzer,0932128H,1264,0932128H,Section d'enseignement général et professionnel adapté Politzer,SEGPA,CLG GEORGES POLITZER,52 rue Jules Ferry, ,93170,BAGNOLET,Bagnolet,93,24,93006
660391.0,6853903.1045,Section d'enseignement général et professionnel adapté Pasteur,0940914H,1265,0940914H,Section d'enseignement général et professionnel adapté Pasteur,SEGPA,CLG LOUIS PASTEUR,61  AVENUE DU CHEMIN DE MESLY, ,94000,CRETEIL,Créteil,94,24,94028
657543.200000003,6852640.6045,Section d'enseignement général et professionnel adapté Jules Vallès,0941230B,1266,0941230B,Section d'enseignement général et professionnel adapté Jules Vallès,SEGPA,CLG JULES VALLES,41  AVENUE DE LA FOLIE, ,94600,CHOISY LE ROI,Choisy-le-Roi,94,24,94022
657698.100000001,6855022.4045,Section d'enseignement général et professionnel adapté Léon Blum,0941352J,1267,0941352J,Section d'enseignement général et professionnel adapté Léon Blum,SEGPA,CLG LEON BLUM,60 RUE ETIENNE DOLET, ,94140,ALFORTVILLE,Alfortville,94,24,94002
666883.299999997,6859222.7045,Section d'enseignement général et professionnel adapté les Prunais,0941441F,1268,0941441F,Section d'enseignement général et professionnel adapté les Prunais,SEGPA,CLG LES PRUNAIS,13 rue MAURICE DUDRAGNE, ,94350,VILLIERS SUR MARNE,Villiers-sur-Marne,94,24,94079
661133.700000003,6859718.9045,Collège privé Albert de Mun,0941714C,1269,0941714C,Collège privé Albert de Mun,COLLEGE PRIVE,ALBERT DE MUN,5 avenue GEORGES CLEMENCEAU, ,94736,NOGENT SUR MARNE CEDEX,Nogent-sur-Marne,94,24,94052
657542.399999999,6847228.2045,COLLEGE PRIVE L'ÉCOLE HEUREUSE,0942336D,1270,0942336D,COLLEGE PRIVE L'ÉCOLE HEUREUSE,COLLEGE PRIVE,L'ÉCOLE HEUREUSE,6 place de la Victoire, ,94480,ABLON SUR SEINE,Ablon-sur-Seine,94,24,94001
650208.700000003,6872504.8045,Collège Evariste Galois,0931207G,1271,0931207G,Collège Evariste Galois,COLLEGE,EVARISTE GALOIS,12 rue DES BEATUS, ,93800,EPINAY SUR SEINE,Epinay-sur-Seine,93,24,93031
661996.100000001,6864538.0045,Collège Langevin Wallon,0931723T,1272,0931723T,Collège Langevin Wallon,COLLEGE,LANGEVIN WALLON,4 rue CONRAD ADENAUER, ,93110,ROSNY SOUS BOIS,Rosny-sous-Bois,93,24,93064
652636.200000003,6856513.3045,Collège Jean Perrin,0940022N,1273,0940022N,Collège Jean Perrin,COLLEGE,JEAN PERRIN,15 avenue CHARLES GIDE, ,94276,LE KREMLIN BICETRE CEDEX,Le Kremlin-Bicêtre,94,24,94043
654532.5,6857385.2045,Collège Henri Wallon,0941781A,1274,0941781A,Collège Henri Wallon,COLLEGE,HENRI WALLON,3 place DANTON, ,94200,IVRY SUR SEINE,Ivry-sur-Seine,94,24,94041
643515.600000001,6865510.2045,Ecole secondaire privée Bienheureux Charles de Foucauld,0922731U,1275,0922731U,Ecole secondaire privée Bienheureux Charles de Foucauld,COLLEGE PRIVE,BIENHEUREUX CHARLES DE FOUCAULD,7  RUE EDGAR QUINET, ,92800,PUTEAUX,Puteaux,92,25,92062
657978.100000001,6862235.8045,Collège Solveig Anspach,0932696A,1276,0932696A,Collège Solveig Anspach,COLLEGE,SOLVEIG ANSPACH,140 boulevard de Chanzy, ,93100,MONTREUIL,Montreuil,93,24,93048
647979.799999997,6868544.1045,Etablissement régional d'enseignement adapté Erea,0920429S,1277,0920429S,Etablissement régional d'enseignement adapté Erea,ETAB.REGIONAL ENSEIGNT ADAPTE,MARTIN LUTHER KING,6 rue CONTRAT SOCIAL, ,92600,ASNIERES SUR SEINE,Asnières-sur-Seine,92,25,92004
696488.200000003,6809717.5046,Collège Pierre de Montereau,0771174H,1278,0771174H,Collège Pierre de Montereau,COLLEGE,PIERRE DE MONTEREAU,20 rue PIERRE DE MONTEREAU, ,77130,MONTEREAU FAULT YONNE,Montereau-Fault-Yonne,77,24,77305
674205.899999999,6863460.6045,Collège René Goscinny,0771177L,1279,0771177L,Collège René Goscinny,COLLEGE,RENE GOSCINNY,13 rue DE LA GRANDE FERME, ,77360,VAIRES SUR MARNE,Vaires-sur-Marne,77,24,77479
658466.399999999,6863423.5045,Collège Marais de Villiers,0931211L,1280,0931211L,Collège Marais de Villiers,COLLEGE,MARAIS DE VILLIERS,6 rue DU MARAIS, ,93100,MONTREUIL,Montreuil,93,24,93048
664468.200000003,6864834.2045,Collège Pasteur,0931227D,1281,0931227D,Collège Pasteur,COLLEGE,PASTEUR,110 grande rue, ,93250,VILLEMOMBLE,Villemomble,93,24,93077
664164.399999999,6872610.0045,Collège Claude Debussy,0931434D,1282,0931434D,Collège Claude Debussy,COLLEGE,CLAUDE DEBUSSY,2 rue Claude Debussy, ,93606,AULNAY SOUS BOIS CEDEX,Aulnay-sous-Bois,93,24,93005
657978.299999997,6861645.9045,Collège Paul Eluard,0931448U,1283,0931448U,Collège Paul Eluard,COLLEGE,PAUL ELUARD,16 rue Raspail, ,93100,MONTREUIL,Montreuil,93,24,93048
669029.200000003,6872226.6045,Collège Descartes,0931497X,1284,0931497X,Collège Descartes,COLLEGE,RENE DESCARTES,74 avenue GILBERT BERGER, ,93290,TREMBLAY EN FRANCE,Tremblay-en-France,93,24,93073
653976.700000003,6864256.8045,Collège privé N'r Hatorah,0755052J,1285,0755052J,Collège privé N'r Hatorah,COLLEGE PRIVE,N'R HATORAH,3  RUE HENRI TUROT, ,75019,PARIS,Paris 19e  Arrondissement,75,01,75119
644128.600000001,6874750.5045,Collège privé St Jean L'Hermitage à Sannois,0952136F,1286,0952136F,Collège privé St Jean L'Hermitage à Sannois,COLLEGE PRIVE,SAINT JEAN L'HERMITAGE,Rond-point DE LA TOUR DU MAIL,FONDATION D AUTEUIL,95110,SANNOIS,Sannois,95,25,95582
642193.899999999,6872171.6045,Ecole secondaire privée Hanned,0952171U,1287,0952171U,Ecole secondaire privée Hanned,ECOLE SECONDAIRE PRIVEE,HANNED,17 rue DE MONTIGNY, ,95100,ARGENTEUIL,Argenteuil,95,25,95018
656114.899999999,6851056.5045,Section d'enseignement général et professionnel adapté Paul Klee,0941074G,1288,0941074G,Section d'enseignement général et professionnel adapté Paul Klee,SEGPA,CLG PAUL KLEE,14 RUE DU PAVE DE GRIGNON, ,94320,THIAIS,Thiais,94,24,94073
654442.799999997,6855186.3045,Section d'enseignement général et professionnel adapté Jean Perrin,0941106S,1289,0941106S,Section d'enseignement général et professionnel adapté Jean Perrin,SEGPA,CLG JEAN PERRIN,61  RUE AUDRAN, ,94400,VITRY SUR SEINE,Vitry-sur-Seine,94,24,94081
658884.799999997,6855698.5045,Section d'enseignement général et professionnel adapté Nicolas de Stael,0941226X,1290,0941226X,Section d'enseignement général et professionnel adapté Nicolas de Stael,SEGPA,CLG NICOLAS DE STAEL,81 avenue Victor Hugo, ,94700,MAISONS ALFORT,Maisons-Alfort,94,24,94046
650193.299999997,6852759.0045,Section d'enseignement général et professionnel adapté Pierre de Ronsard,0941359S,1291,0941359S,Section d'enseignement général et professionnel adapté Pierre de Ronsard,SEGPA,CLG PIERRE DE RONSARD,22 AVENUE FLOUQUET, ,94246,L HAY LES ROSES CEDEX,L'Haÿ-les-Roses,94,24,94038
658944.200000003,6836017.7045,Collège Paul Eluard,0911865H,1292,0911865H,Collège Paul Eluard,COLLEGE,PAUL ELUARD,Rue CHARLES FOURIER, ,91035,EVRY CEDEX,Evry,91,25,91228
635649.700099997,6835942.4045,Collège Jean Monnet,0911920T,1293,0911920T,Collège Jean Monnet,COLLEGE,JEAN MONNET,365 rue FONTAINE DE VILLE, ,91640,BRIIS SOUS FORGES,Briis-sous-Forges,91,25,91111
652134.200000003,6825164.2046,Collège Robert Doisneau,0912109Y,1294,0912109Y,Collège Robert Doisneau,COLLEGE,ROBERT DOISNEAU,Rue DU BOUCHET, ,91760,ITTEVILLE,Itteville,91,25,91315
654633.0,6839377.9045,Collège Sonia Delaunay,0912196T,1295,0912196T,Collège Sonia Delaunay,COLLEGE,SONIA DELAUNAY,8  PROMENADE DU CANAL, ,91350,GRIGNY,Grigny,91,25,91286
640396.0,6865733.3045,Collège Jean Perrin,0920077J,1296,0920077J,Collège Jean Perrin,COLLEGE,JEAN PERRIN,20 rue DES GOULVENTS, ,92000,NANTERRE,Nanterre,92,25,92050
641829.5,6867192.7045,Collège République,0920594W,1297,0920594W,Collège République,COLLEGE,REPUBLIQUE,152 avenue de la République, ,92000,NANTERRE,Nanterre,92,25,92050
646378.700000003,6855252.8045,Collège Alain Fournier,0920653K,1298,0920653K,Collège Alain Fournier,COLLEGE,ALAIN FOURNIER,44 rue de la Division Leclerc, ,92140,CLAMART,Clamart,92,25,92023
639988.399999999,6857006.5045,Collège Jean Moulin,0920689Z,1299,0920689Z,Collège Jean Moulin,COLLEGE,JEAN MOULIN,39 avenue de la Résistance, ,92370,CHAVILLE,Chaville,92,25,92022
649858.399999999,6858152.2045,Collège Robert Doisneau,0920855E,1300,0920855E,Collège Robert Doisneau,COLLEGE,ROBERT DOISNEAU,2 rue du 11 Novembre, ,92120,MONTROUGE,Montrouge,92,25,92049
640396.0,6858899.8045,Collège La Fontaine du Roy,0920886N,1301,0920886N,Collège La Fontaine du Roy,COLLEGE,LA FONTAINE DU ROY,2 rue DE MARNES, ,92410,VILLE D AVRAY,Ville-d'Avray,92,25,92077
