commune_name,postal_code,adresse,latitude,longitude,coordinates,accessibilite_de_l_installation_en_faveur_des_personnes_en_situation_de_handicap,accessibilite_de_l_installation_en_transport_en_commun_des_differents_mode,activites,departement_code,nom_de_l_equipement_sportif,nom_de_l_installation_sportive,types_d_amenagements_de_confort
Paris 13e Arrondissement,75013,81 BOULEVARD MASSENA,48.81991,2.36764,"48.81991, 2.36764",True,"Métro,Bus,Tramway","Badminton,Jeu de volant,Basket-Ball,Boxe Anglaise,Escrime (Epée / Fleuret / Sabre ),Football / Football en salle (Futsal),Gymnastique Artistique,Handball / Mini hand / Handball de plage,Hockey en salle / Hockey sur gazon,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...,Lutte traditionnelle / olympique libre / olympique gréco-romaine / bretonne / féminine,Tennis de table,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,HALLE CARPENTIER - CENTRAL,CENTRE SPORTIF GEORGES CARPENTIER,
Paris 16e Arrondissement,75016,ROUTE DE LA MUETTE A NEUILLY,48.8784057051,2.2602571964,"48.8784057051, 2.2602571964",True,Bus,Equitation,75,PETITE CARRIERE,CENTRE HIPPIQUE DU BOIS DE BOULOGNE,
Paris 16e Arrondissement,75016,2 RUE DU COMMANDANT GUILBAUD,48.8393295409,2.25295085864,"48.8393295409, 2.25295085864",True,"Métro,Bus","Activités de forme et de santé,Expression gymnique",75,SALLE DE FITNESS,COMPLEXE OMNISPORTS GEO ANDRE - STADE FRANCAIS,Sauna
Paris 17e Arrondissement,75017,229 RUE DE COURCELLES,48.888861,2.291615,"48.888861, 2.291615",False,"Métro,Bus",Tennis,75,COURT DE TENNIS N°3,CENTRE SPORTIF COURCELLES,
Paris 6e Arrondissement,75006,149 RUE DE RENNES,48.8454532854,2.32587169336,"48.8454532854, 2.32587169336",False,"Métro,Bus",Squash,75,COURT DE SQUASH 5,CMG SPORTS CLUB ONE MONTPARNASSE,Sauna
Paris 15e Arrondissement,75015,2 RUE LOUIS ARMAND,48.8300500811,2.26921945805,"48.8300500811, 2.26921945805",False,"Métro,Bus,Tramway",Tennis,75,COURT DE TENNIS N°4,CENTRE SPORTIF SUZANNE LENGLEN,
Paris 12e Arrondissement,75012,113 ROUTE DE LA PYRAMIDE BOIS DE VINCENNES,48.832725,2.439534,"48.832725, 2.439534",True,"Métro,Bus",Tennis,75,COURT DE TENNIS N°15,TENNIS DE LA FALUERE,
Paris 16e Arrondissement,75016,26 AVENUE DU GENERAL SARRAIL,48.8447,2.25463,"48.8447, 2.25463",True,"Métro,Bus",Tennis,75,COURT DE TENNIS N°1-2-3-4-7-8-9-10-11-12 6,PARIS JEAN BOUIN,Sauna
Paris 15e Arrondissement,75015,2 RUE LOUIS ARMAND,48.83148,2.268832,"48.83148, 2.268832",False,"Métro,Bus,Tramway",Tennis,75,COURT DE TENNIS N°5,CENTRE SPORTIF SUZANNE LENGLEN,
Paris 16e Arrondissement,75016,50 route de l'etoile,48.872,2.26091,"48.872, 2.26091",True,"Métro,Bus",Tennis,75,COURT DE TENNIS EN RESINE N°12,Association du Cercle du Bois de Boulogne,Bain(s) de vapeur / hammam;Sauna
Paris 2e Arrondissement,75002,4b rue saint-sauveur,48.86594,2.34964,"48.86594, 2.34964",True,,Boxe Anglaise,75,SALLE DE BOXE,KLAY,Bain(s) de vapeur / hammam;Sauna
Paris 4e Arrondissement,75004,9 RUE CHARLEMAGNE,48.8538,2.36066,"48.8538, 2.36066",True,"Métro,Bus,Train",Football / Football en salle (Futsal),75,TERRAIN DE FOOTBALL,PARIS STADIUM CHARLEMAGNE,
Paris 5e Arrondissement,75005,71 BOULEVARD SAINT GERMAIN,48.85075,2.34516,"48.85075, 2.34516",True,"Métro,Bus","Activités de forme et de santé,Autres Danses,Gymnastique Rythmique",75,SALLE DE COURS COLLECTIF,HEALTHCITY PARIS SAINT GERMAIN DES PRES,Bain(s) de vapeur / hammam;Sauna
Paris 11e Arrondissement,75011,172 BOULEVARD VOLTAIRE,48.855248,2.384059,"48.855248, 2.384059",True,"Métro,Bus",Activités de forme et de santé,75,SALLE DE CARDIOTRAINING,ON AIR VOLTAIRE,Sauna
Paris 12e Arrondissement,75012,ROUTE DE LA PYRAMIDE BOIS DE VINCENNES,48.821348,2.460886,"48.821348, 2.460886",False,"Train,Bus",Tennis,75,MUR DE TENNIS,TENNIS CLUB PARISIEN DE JOINVILLE,
Paris 16e Arrondissement,75016,4 PLACE DE LA PORTE MOLITOR,48.84614,2.25696,"48.84614, 2.25696",True,"Métro,Bus",Tennis,75,11 COURTS DE TENNIS 2,CENTRE NATIONAL D'ENTRAINEMENT DE LA FFT,
Paris 16e Arrondissement,75016,74 ter RUE LAURISTON,48.8684206188,2.28875641812,"48.8684206188, 2.28875641812",False,"Métro,Bus",Squash,75,COURT DE SQUASH N°3,STE SPORTIVE DU JEU DE PAUME ET DE RAQUETTES,Sauna
Paris 16e Arrondissement,75016,ROUTE DES LACS A MADRID,48.873589477,2.2565829456,"48.873589477, 2.2565829456",False,Bus,Equitation,75,MANEGE CIRCULAIRE,SOCIETE EQUESTRE DE L'ETRIER,
Paris 5e Arrondissement,75005,23 RUE CLOVIS,48.84498,2.34825,"48.84498, 2.34825",True,"Bus,Métro",Musculation,75,ESPACE MUSCULATION,LYCEE HENRI IV,
Paris 20e Arrondissement,75020,75 COURS DE VINCENNES,48.847702,2.407122,"48.847702, 2.407122",True,,"Saut,Tennis de table",75,GYMNASE TENNIS DE TABLE,CITE SCOLAIRE HELENE BOUCHER,
Paris 11e Arrondissement,75011,5 PASSAGE DES TAILLANDIERS PARIS,48.85386,2.37468,"48.85386, 2.37468",False,,Autres Danses,75,STUDIO G,STUDIO HARMONIC,
Paris 16e Arrondissement,75016,ROUTE DES MOULINS BOIS DE BOULOGNE,48.8677070976,2.23648574338,"48.8677070976, 2.23648574338",False,Bus,Golf,75,PUTTINGGREEN,POLO DE PARIS,Sauna
Paris 12e Arrondissement,75012,68 BOULEVARD PONIATOWSKI,48.831278,2.400739,"48.831278, 2.400739",False,"Tramway,Métro,Bus",Tennis,75,COURT DE TENNIS N°2,CENTRE SPORTIF LEO LAGRANGE,
Paris 15e Arrondissement,75015,4 RUE LOUIS ARMAND,48.8309365511,2.27626562097,"48.8309365511, 2.27626562097",True,"Métro,Bus,Tramway",Tennis,75,COURT DE TENNIS 3,FOREST HILL AQUABOULEVARD,Bain(s) de vapeur / hammam;Bain(s) bouillonnant(s);Sauna;Solarium
Paris 16e Arrondissement,75016,11 chemin de la croix catelan,48.8653,2.25654,"48.8653, 2.25654",True,,Tennis,75,COURT DE TENNIS EN TERRE BATTUE SYNTHETIQUE 8,LAGARDERE PARIS RACING,
Paris 16e Arrondissement,75016,11 chemin de la croix catelan,48.8637,2.25705,"48.8637, 2.25705",True,,Tennis,75,COURT DE TENNIS EN TERRE BATTUE 13,LAGARDERE PARIS RACING,
Paris 14e Arrondissement,75014,3 AVENUE MAURICE D'OCAGNE,48.82302,2.31403,"48.82302, 2.31403",True,,"Planche à roulettes (Skate),Roller acrobatique",75,SKATE PARK,CENTRE SPORTIF JULES NOEL,
Paris 16e Arrondissement,75016,26 AVENUE DU MARECHAL FRANCHET D'ESPEREY,48.8545728833,2.26244982173,"48.8545728833, 2.26244982173",True,"Métro,Bus",Escalade,75,MUR D'ESCALADE,CENTRE SPORTIF SUCHET,
Paris 16e Arrondissement,75016,11 chemin de la croix catelan,48.865,2.25663,"48.865, 2.25663",True,,Musculation,75,ESPACE MUSCULATION EXTERIEUR,LAGARDERE PARIS RACING,
Paris 12e Arrondissement,75012,29 RUE DE LA LANCETTE,48.83689,2.394621,"48.83689, 2.394621",False,"Métro,Bus","Handball / Mini hand / Handball de plage,Tennis,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,TERRAIN DE HANDBALL,CENTRE SPORTIF LA LANCETTE,
Paris 20e Arrondissement,75020,13-15 RUE MOURAUD,48.855131,2.407293,"48.855131, 2.407293",False,"Métro,Bus","Activités de forme et de santé,Autres Danses,Expression gymnique",75,SALLE POLYVANTE,CENTRE D'ANIMATION WANGARI MUTA MAATHAI,
Paris 20e Arrondissement,75020,14 RUE LE BUA,48.8668,2.40357,"48.8668, 2.40357",False,"Métro,Bus","Aikido / Aikibudo / Budo,Judo / Jujitsu / Taïso",75,DOJO,A.A.A.S.C.E.P.,
Paris 20e Arrondissement,75020,176 Boulevard de Charonne,48.8575472382,2.39318600796,"48.8575472382, 2.39318600796",False,,Activités de forme et de santé,75,BASIC FIT,BASIC FIT,
Paris 1er Arrondissement,75001,10 place de la rotonde,48.86186,2.34682,"48.86186, 2.34682",True,"Métro,Bus","Aquagym,Baignade loisirs,Natation course sportive",75,BASSIN DE 50 METRES,PISCINE SUZANNE BERLIOUX,
Paris 1er Arrondissement,75001,31 AVENUE DE L'OPERA,48.8673,2.33339,"48.8673, 2.33339",True,"Métro,Bus,Train","Activités de forme et de santé,Haltérophilie / Force athlétique",75,SALLE DE CROSSFIT,REEBOK CROSSFIT LOUVRE,
Paris 8e Arrondissement,75008,47 RUE DE NAPLES,48.87895,2.3166,"48.87895, 2.3166",True,"Métro,Bus","Autres Danses,Gymnastique Artistique,Tennis de table",75,GYMNASE,GROUPE SCOLAIRE FENELON SAINTE-MARIE,
Paris 9e Arrondissement,75009,31 RUE DE MAUBEUGE,48.87843,2.34423,"48.87843, 2.34423",False,"Métro,Bus",Activités de forme et de santé,75,GRANDE SALLE,CENTRE ANIMA,
Paris 12e Arrondissement,75012,12 RUE DES FONDS VERTS,48.836816,2.390951,"48.836816, 2.390951",True,"Métro,Bus",Musculation,75,SALLE DE MUSCULATION,MAGIC FORM PARIS 12,Sauna
Paris 12e Arrondissement,75012,32 BOULEVARD DE LA BASTILLE,48.85002,2.36836,"48.85002, 2.36836",True,"Métro,Bus",Pétanque et jeu provencal,75,GRAND TERRAIN DE PETANQUE,JARDIN DU PORT DE L'ARSENAL,
Paris 13e Arrondissement,75013,17 AVENUE EDISON,48.82744,2.364,"48.82744, 2.364",True,"Métro,Bus,Tramway",Tennis,75,MUR D'ENTRAINEMENT,CENTRE SPORTIF CHARLES MOUREU,
Paris 14e Arrondissement,75014,44 RUE DAGUERRE,48.83464,2.32796,"48.83464, 2.32796",False,"Métro,Bus,Train","Aikido / Aikibudo / Budo,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...",75,GRANDE SALLE,CLUB DAGUERRE,
Paris 14e Arrondissement,75014,33 RUE DU COMMANDANT MOUCHOTTE,48.83794,2.32027,"48.83794, 2.32027",True,"Métro,Bus,Train",Tennis,75,COURT DE TENNIS,CENTRE SPORTIF DU COMMANDANT MOUCHOTTE,
Paris 14e Arrondissement,75014,123 BOULEVARD DE PORT ROYAL,48.8388,2.33818,"48.8388, 2.33818",True,"Métro,Bus,Train","Activités de forme et de santé,Musculation",75,SALLE DE MUSCULATION,HOPITAL COCHIN - SALLES DE SPORTS APSAP,
Paris 15e Arrondissement,75015,13 RUE DU GENERAL GUILLAUMAT,48.82776,2.29411,"48.82776, 2.29411",False,"Métro,Tramway","Activités de forme et de santé,Aikido / Aikibudo / Budo,Expression gymnique,Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage,Roller acrobatique,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,GYMNASE DE TYPE C,CENTRE SPORTIF LA PLAINE,
Paris 17e Arrondissement,75017,147 RUE CARDINET,48.89195,2.31251,"48.89195, 2.31251",True,"Métro,Bus,Train",Football / Football en salle (Futsal),75,TERRAIN DE FOOTBALL,PARC CLICHY BATIGNOLLES - MARTIN LUTHER KING,
Paris 11e Arrondissement,75011,23 BOULEVARD RICHARD LENOIR PARIS,48.856833,2.370318,"48.856833, 2.370318",False,"Métro,Bus",Judo / Jujitsu / Taïso,75,DOJO,ARTS MARTIAUX BASTILLE,
Paris 11e Arrondissement,75011,1 BOULEVARD JULES FERRY,48.86648,2.36907,"48.86648, 2.36907",True,"Métro,Bus",Pétanque et jeu provencal,75,TERRAIN DE PETANQUE,SQUARE JULES FERRY,
Paris 12e Arrondissement,75012,170 BIS RUE DU FAUBOURG SAINT ANTOINE PARIS,48.85031,2.38183,"48.85031, 2.38183",False,"Métro,Bus",Autres Danses,75,STUDIO VERT,SARL ECOLE DE DANSES LATINES ET TROPICALES,
Paris 12e Arrondissement,75012,ROUTE DE LA PYRAMIDE BOIS DE VINCENNES,48.83668,2.43943,"48.83668, 2.43943",False,Bus,Rugby à 15 / Rugby à 7,75,TERRAIN DE RUGBY,STADE LEON BONVOISIN,
Paris 13e Arrondissement,75013,11 QUAI FRANCOIS-MAURIAC - TOUR 4160,48.83407,2.37396,"48.83407, 2.37396",True,"Métro,Bus,Train","Badminton,Jeu de volant,Tennis de table,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,SALLE MULTISPORTS,BIBLIOTHEQUE FRANCOIS MITTERAND,
Paris 13e Arrondissement,75013,RUE ANNIE GIRARDOT,48.82135,2.34844,"48.82135, 2.34844",True,"Métro,Bus,Tramway","Basket-Ball,Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage",75,TEP RUNGIS,TEP RUNGIS,
Paris 14e Arrondissement,75014,92 BIS BOULEVARD MONTPARNASSE,48.84231,2.32683,"48.84231, 2.32683",False,"Métro,Bus,Train","Autres Danses,Expression gymnique",75,SALLE DE DANSE,ACADEMIE DE DANSE MONTPARNASSE,
Paris 14e Arrondissement,75014,41 AVENUE ERNEST REYER,48.82136,2.32251,"48.82136, 2.32251",True,"Métro,Bus,Tramway","Planche à roulettes (Skate),Roller acrobatique",75,AIRE DE ROLLER ET DE SKATE,SQUARE DU SERMENT DE KOUFRA,
Paris 14e Arrondissement,75014,28 BOULEVARD JOURDAN,48.82055,2.33987,"48.82055, 2.33987",True,"Tramway,Train","Basket-Ball,Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage",75,CITY-STADE,PARC MONTSOURIS,
Paris 14e Arrondissement,75014,181 RUE VERCINGETORIX,48.83142,2.30973,"48.83142, 2.30973",True,"Métro,Bus,Tramway","Autres Danses,Expression gymnique",75,SALLE DE SPECTACLE,CENTRE PARIS ANIM' VERCINGETORIX,
Paris 15e Arrondissement,75015,66 boulevard du montparnasse,48.84292,2.322823,"48.84292, 2.322823",False,"Métro,Bus,Train","Activités de forme et de santé,Baignade loisirs,Natation course sportive",75,BASSIN 25 METRES,CENTRE MUNICIPAL ARMAND MASSARD,
Paris 18e Arrondissement,75018,15 RUE DE LA CHAPELLE,48.89136,2.35964,"48.89136, 2.35964",True,"Métro,Bus","Aikido / Aikibudo / Budo,Gymnastique Artistique,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...",75,DOJO,DO-IN SPORTS,
Paris 19e Arrondissement,75019,7 RUE JEAN QUARRE,48.8768,2.39618,"48.8768, 2.39618",True,"Métro,Bus",Tennis de table,75,SALLE DE TENNIS DE TABLE,COLLEGE GUILLAUME BUDE,
Paris 6e Arrondissement,75006,61 RUE NOTRE DAME DES CHAMPS,48.84373,2.33172,"48.84373, 2.33172",True,,"Badminton,Jeu de volant,Basket-Ball,Gymnastique Artistique,Tennis,Tennis de table,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,GYMNASE,COLLEGE - LYCEE NOTRE-DAME DE SION,
Paris 15e Arrondissement,75015,70 RUE DU THEATRE,48.8475906551,2.29107946152,"48.8475906551, 2.29107946152",False,"Métro,Bus","Basket-Ball,Gymnastique Artistique,Tennis de table,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,GYMNASE,ECOLE ACTIVE BILINGUE JEANINE MANUEL,
Paris 19e Arrondissement,75019,9 BOULEVARD MACDONALD,48.89592,2.39144,"48.89592, 2.39144",True,"Métro,Bus",Equitation,75,CARRIERE,CENTRE EQUESTRE DE LA VILLETTE,
Paris 20e Arrondissement,75020,89 COURS DE VINCENNES,48.8476,2.40824,"48.8476, 2.40824",False,"Bus,Métro","Activités de forme et de santé,Autres Danses,Lutte traditionnelle / olympique libre / olympique gréco-romaine / bretonne / féminine",75,SALLE DE DANSE,CITE SCOLAIRE MAURICE RAVEL,
Paris 12e Arrondissement,75012,ROUTE DU BOSQUET MORTEMART BOIS DE VINCENNES,48.829415,2.456487,"48.829415, 2.456487",False,Bus,Baseball,75,TUNNEL D'ENTRAINEMENT BASE BALL N°2,STADE PERSHING,
Paris 11e Arrondissement,75011,9-11 RUE ALPHONSE BAUDIN PARIS,48.860613,2.370236,"48.860613, 2.370236",True,"Métro,Bus","Boxe française savate,Boxe thaïlandaise Muay Thaï,Full contact (boxe américaine)/Light contact/First full/Full défense/Super fight/Semi-contact",75,SALLE DE BOXE,CENTRE SPORTIF DE LA COUR DES LIONS,
Paris 14e Arrondissement,75014,10 RUE HUYGHENS,48.84091,2.32833,"48.84091, 2.32833",False,"Métro,Bus",Trampoline / Double mini-tramp,75,SALLE DE TRAMPOLINE,GYMNASE HUYGHENS,
